ticker,quarter,cik
EXR,2024Q2,1289490
EXR,2024Q3,1289490
EXR,2024Q4,1289490
F,2020Q1,37996
F,2020Q2,37996
F,2020Q3,37996
F,2020Q4,37996
F,2021Q1,37996
F,2021Q2,37996
F,2021Q3,37996
F,2021Q4,37996
F,2022Q1,37996
F,2022Q2,37996
F,2022Q3,37996
F,2022Q4,37996
F,2023Q1,37996
F,2023Q2,37996
F,2023Q3,37996
F,2023Q4,37996
F,2024Q1,37996
F,2024Q2,37996
F,2024Q3,37996
F,2024Q4,37996
FANG,2020Q1,1539838
FANG,2020Q2,1539838
FANG,2020Q3,1539838
FANG,2020Q4,1539838
FANG,2021Q1,1539838
FANG,2021Q2,1539838
FANG,2021Q3,1539838
FANG,2021Q4,1539838
FANG,2022Q1,1539838
FANG,2022Q2,1539838
FANG,2022Q3,1539838
FANG,2022Q4,1539838
FANG,2023Q1,1539838
FANG,2023Q2,1539838
FANG,2023Q3,1539838
FANG,2023Q4,1539838
FANG,2024Q1,1539838
FANG,2024Q2,1539838
FANG,2024Q3,1539838
FANG,2024Q4,1539838
FAST,2020Q1,815556
FAST,2020Q2,815556
FAST,2020Q3,815556
FAST,2020Q4,815556
FAST,2021Q1,815556
FAST,2021Q2,815556
FAST,2021Q3,815556
FAST,2021Q4,815556
FAST,2022Q1,815556
FAST,2022Q2,815556
FAST,2022Q3,815556
FAST,2022Q4,815556
FAST,2023Q1,815556
FAST,2023Q2,815556
FAST,2023Q3,815556
FAST,2023Q4,815556
FAST,2024Q1,815556
FAST,2024Q2,815556
FAST,2024Q3,815556
FAST,2024Q4,815556
FB,2020Q1,1326801
FB,2020Q2,1326801
FB,2020Q3,1326801
FB,2020Q4,1326801
FB,2021Q1,1326801
FB,2021Q2,1326801
FB,2021Q3,1326801
FB,2021Q4,1326801
FB,2022Q1,1326801
FB,2022Q2,1326801
FBHS,2020Q1,1519751
FBHS,2020Q2,1519751
FBHS,2020Q3,1519751
FBHS,2020Q4,1519751
FBHS,2021Q1,1519751
FBHS,2021Q2,1519751
FBHS,2021Q3,1519751
FBHS,2021Q4,1519751
FBHS,2022Q1,1519751
FBHS,2022Q2,1519751
FBHS,2022Q3,1519751
FBHS,2022Q4,1519751
FCX,2020Q1,831259
FCX,2020Q2,831259
FCX,2020Q3,831259
FCX,2020Q4,831259
FCX,2021Q1,831259
FCX,2021Q2,831259
FCX,2021Q3,831259
FCX,2021Q4,831259
FCX,2022Q1,831259
FCX,2022Q2,831259
FCX,2022Q3,831259
FCX,2022Q4,831259
FCX,2023Q1,831259
FCX,2023Q2,831259
FCX,2023Q3,831259
FCX,2023Q4,831259
FCX,2024Q1,831259
FCX,2024Q2,831259
FCX,2024Q3,831259
FCX,2024Q4,831259
FDS,2021Q4,1013237
FDS,2022Q1,1013237
FDS,2022Q2,1013237
FDS,2022Q3,1013237
FDS,2022Q4,1013237
FDS,2023Q1,1013237
FDS,2023Q2,1013237
FDS,2023Q3,1013237
FDS,2023Q4,1013237
FDS,2024Q1,1013237
FDS,2024Q2,1013237
FDS,2024Q3,1013237
FDS,2024Q4,1013237
FDX,2020Q1,1048911
FDX,2020Q2,1048911
FDX,2020Q3,1048911
FDX,2020Q4,1048911
FDX,2021Q1,1048911
FDX,2021Q2,1048911
FDX,2021Q3,1048911
FDX,2021Q4,1048911
FDX,2022Q1,1048911
FDX,2022Q2,1048911
FDX,2022Q3,1048911
FDX,2022Q4,1048911
FDX,2023Q1,1048911
FDX,2023Q2,1048911
FDX,2023Q3,1048911
FDX,2023Q4,1048911
FDX,2024Q1,1048911
FDX,2024Q2,1048911
FDX,2024Q3,1048911
FDX,2024Q4,1048911
FE,2020Q1,1031296
FE,2020Q2,1031296
FE,2020Q3,1031296
FE,2020Q4,1031296
FE,2021Q1,1031296
FE,2021Q2,1031296
FE,2021Q3,1031296
FE,2021Q4,1031296
FE,2022Q1,1031296
FE,2022Q2,1031296
FE,2022Q3,1031296
FE,2022Q4,1031296
FE,2023Q1,1031296
FE,2023Q2,1031296
FE,2023Q3,1031296
FE,2023Q4,1031296
FE,2024Q1,1031296
FE,2024Q2,1031296
FE,2024Q3,1031296
FE,2024Q4,1031296
FFIV,2020Q1,1048695
FFIV,2020Q2,1048695
FFIV,2020Q3,1048695
FFIV,2020Q4,1048695
FFIV,2021Q1,1048695
FFIV,2021Q2,1048695
FFIV,2021Q3,1048695
FFIV,2021Q4,1048695
FFIV,2022Q1,1048695
FFIV,2022Q2,1048695
FFIV,2022Q3,1048695
FFIV,2022Q4,1048695
FFIV,2023Q1,1048695
FFIV,2023Q2,1048695
FFIV,2023Q3,1048695
FFIV,2023Q4,1048695
FFIV,2024Q1,1048695
FFIV,2024Q2,1048695
FFIV,2024Q3,1048695
FFIV,2024Q4,1048695
FI,2023Q2,798354
FI,2023Q3,798354
FI,2023Q4,798354
FI,2024Q1,798354
FI,2024Q2,798354
FI,2024Q3,798354
FI,2024Q4,798354
FICO,2023Q1,814547
FICO,2023Q2,814547
FICO,2023Q3,814547
FICO,2023Q4,814547
FICO,2024Q1,814547
FICO,2024Q2,814547
FICO,2024Q3,814547
FICO,2024Q4,814547
FIS,2020Q1,1136893
FIS,2020Q2,1136893
FIS,2020Q3,1136893
FIS,2020Q4,1136893
FIS,2021Q1,1136893
FIS,2021Q2,1136893
FIS,2021Q3,1136893
FIS,2021Q4,1136893
FIS,2022Q1,1136893
FIS,2022Q2,1136893
FIS,2022Q3,1136893
FIS,2022Q4,1136893
FIS,2023Q1,1136893
FIS,2023Q2,1136893
FIS,2023Q3,1136893
FIS,2023Q4,1136893
FIS,2024Q1,1136893
FIS,2024Q2,1136893
FIS,2024Q3,1136893
FIS,2024Q4,1136893
FISV,2020Q1,798354
FISV,2020Q2,798354
FISV,2020Q3,798354
FISV,2020Q4,798354
FISV,2021Q1,798354
FISV,2021Q2,798354
FISV,2021Q3,798354
FISV,2021Q4,798354
FISV,2022Q1,798354
FISV,2022Q2,798354
FISV,2022Q3,798354
FISV,2022Q4,798354
FISV,2023Q1,798354
FISV,2023Q2,798354
FITB,2020Q1,35527
FITB,2020Q2,35527
FITB,2020Q3,35527
FITB,2020Q4,35527
FITB,2021Q1,35527
FITB,2021Q2,35527
FITB,2021Q3,35527
FITB,2021Q4,35527
FITB,2022Q1,35527
FITB,2022Q2,35527
FITB,2022Q3,35527
FITB,2022Q4,35527
FITB,2023Q1,35527
FITB,2023Q2,35527
FITB,2023Q3,35527
FITB,2023Q4,35527
FITB,2024Q1,35527
FITB,2024Q2,35527
FITB,2024Q3,35527
FITB,2024Q4,35527
FLIR,2020Q1,354908
FLIR,2020Q2,354908
FLIR,2020Q3,354908
FLIR,2020Q4,354908
FLIR,2021Q1,354908
FLIR,2021Q2,354908
FLS,2020Q1,30625
FLS,2020Q2,30625
FLS,2020Q3,30625
FLS,2020Q4,30625
FLS,2021Q1,30625
FLT,2020Q1,1175454
FLT,2020Q2,1175454
FLT,2020Q3,1175454
FLT,2020Q4,1175454
FLT,2021Q1,1175454
FLT,2021Q2,1175454
FLT,2021Q3,1175454
FLT,2021Q4,1175454
FLT,2022Q1,1175454
FLT,2022Q2,1175454
FLT,2022Q3,1175454
FLT,2022Q4,1175454
FLT,2023Q1,1175454
FLT,2023Q2,1175454
FLT,2023Q3,1175454
FLT,2023Q4,1175454
FLT,2024Q1,1175454
FMC,2020Q1,37785
FMC,2020Q2,37785
FMC,2020Q3,37785
FMC,2020Q4,37785
FMC,2021Q1,37785
FMC,2021Q2,37785
FMC,2021Q3,37785
FMC,2021Q4,37785
FMC,2022Q1,37785
FMC,2022Q2,37785
FMC,2022Q3,37785
FMC,2022Q4,37785
FMC,2023Q1,37785
FMC,2023Q2,37785
FMC,2023Q3,37785
FMC,2023Q4,37785
FMC,2024Q1,37785
FMC,2024Q2,37785
FMC,2024Q3,37785
FMC,2024Q4,37785
FOXA,2020Q1,1754301
FOXA,2020Q2,1754301
FOXA,2020Q3,1754301
FOXA,2020Q4,1754301
FOXA,2021Q1,1754301
FOXA,2021Q2,1754301
FOXA,2021Q3,1754301
FOXA,2021Q4,1754301
FOXA,2022Q1,1754301
FOXA,2022Q2,1754301
FOXA,2022Q3,1754301
FOXA,2022Q4,1754301
FOXA,2023Q1,1754301
FOXA,2023Q2,1754301
FOXA,2023Q3,1754301
FOXA,2023Q4,1754301
FOXA,2024Q1,1754301
FOXA,2024Q2,1754301
FOXA,2024Q3,1754301
FOXA,2024Q4,1754301
FRC,2020Q1,1132979
FRC,2020Q2,1132979
FRC,2020Q3,1132979
FRC,2020Q4,1132979
FRC,2021Q1,1132979
FRC,2021Q2,1132979
FRC,2021Q3,1132979
FRC,2021Q4,1132979
FRC,2022Q1,1132979
FRC,2022Q2,1132979
FRC,2022Q3,1132979
FRC,2022Q4,1132979
FRC,2023Q1,1132979
FRC,2023Q2,1132979
FRT,2020Q1,34903
FRT,2020Q2,34903
FRT,2020Q3,34903
FRT,2020Q4,34903
FRT,2021Q1,34903
FRT,2021Q2,34903
FRT,2021Q3,34903
FRT,2021Q4,34903
FRT,2022Q1,34903
FRT,2022Q2,34903
FRT,2022Q3,34903
FRT,2022Q4,34903
FRT,2023Q1,34903
FRT,2023Q2,34903
FRT,2023Q3,34903
FRT,2023Q4,34903
FRT,2024Q1,34903
FRT,2024Q2,34903
FRT,2024Q3,34903
FRT,2024Q4,34903
FSLR,2022Q4,1274494
FSLR,2023Q1,1274494
FSLR,2023Q2,1274494
FSLR,2023Q3,1274494
FSLR,2023Q4,1274494
FSLR,2024Q1,1274494
FSLR,2024Q2,1274494
FSLR,2024Q3,1274494
FSLR,2024Q4,1274494
FTI,2020Q1,1681459
FTI,2020Q2,1681459
FTI,2020Q3,1681459
FTI,2020Q4,1681459
FTI,2021Q1,1681459
FTNT,2020Q1,1262039
FTNT,2020Q2,1262039
FTNT,2020Q3,1262039
FTNT,2020Q4,1262039
FTNT,2021Q1,1262039
FTNT,2021Q2,1262039
FTNT,2021Q3,1262039
FTNT,2021Q4,1262039
FTNT,2022Q1,1262039
FTNT,2022Q2,1262039
FTNT,2022Q3,1262039
FTNT,2022Q4,1262039
FTNT,2023Q1,1262039
FTNT,2023Q2,1262039
FTNT,2023Q3,1262039
FTNT,2023Q4,1262039
FTNT,2024Q1,1262039
FTNT,2024Q2,1262039
FTNT,2024Q3,1262039
FTNT,2024Q4,1262039
FTV,2020Q1,1659166
FTV,2020Q2,1659166
FTV,2020Q3,1659166
FTV,2020Q4,1659166
FTV,2021Q1,1659166
FTV,2021Q2,1659166
FTV,2021Q3,1659166
FTV,2021Q4,1659166
FTV,2022Q1,1659166
FTV,2022Q2,1659166
FTV,2022Q3,1659166
FTV,2022Q4,1659166
FTV,2023Q1,1659166
FTV,2023Q2,1659166
FTV,2023Q3,1659166
FTV,2023Q4,1659166
FTV,2024Q1,1659166
FTV,2024Q2,1659166
FTV,2024Q3,1659166
FTV,2024Q4,1659166
GD,2020Q1,40533
GD,2020Q2,40533
GD,2020Q3,40533
GD,2020Q4,40533
GD,2021Q1,40533
GD,2021Q2,40533
GD,2021Q3,40533
GD,2021Q4,40533
GD,2022Q1,40533
GD,2022Q2,40533
GD,2022Q3,40533
GD,2022Q4,40533
GD,2023Q1,40533
GD,2023Q2,40533
GD,2023Q3,40533
GD,2023Q4,40533
GD,2024Q1,40533
GD,2024Q2,40533
GD,2024Q3,40533
GD,2024Q4,40533
GDDY,2024Q2,1609711
GDDY,2024Q3,1609711
GDDY,2024Q4,1609711
GE,2020Q1,40545
GE,2020Q2,40545
GE,2020Q3,40545
GE,2020Q4,40545
GE,2021Q1,40545
GE,2021Q2,40545
GE,2021Q3,40545
GE,2021Q4,40545
GE,2022Q1,40545
GE,2022Q2,40545
GE,2022Q3,40545
GE,2022Q4,40545
GE,2023Q1,40545
GE,2023Q2,40545
GE,2023Q3,40545
GE,2023Q4,40545
GE,2024Q1,40545
GE,2024Q2,40545
GE,2024Q3,40545
GE,2024Q4,40545
GEHC,2023Q1,1932393
GEHC,2023Q2,1932393
GEHC,2023Q3,1932393
GEHC,2023Q4,1932393
GEHC,2024Q1,1932393
GEHC,2024Q2,1932393
GEHC,2024Q3,1932393
GEHC,2024Q4,1932393
GEN,2022Q4,849399
GEN,2023Q1,849399
GEN,2023Q2,849399
GEN,2023Q3,849399
GEN,2023Q4,849399
GEN,2024Q1,849399
GEN,2024Q2,849399
GEN,2024Q3,849399
GEN,2024Q4,849399
GEV,2024Q2,1996810
GEV,2024Q3,1996810
GEV,2024Q4,1996810
GILD,2020Q1,882095
GILD,2020Q2,882095
GILD,2020Q3,882095
GILD,2020Q4,882095
GILD,2021Q1,882095
GILD,2021Q2,882095
GILD,2021Q3,882095
GILD,2021Q4,882095
GILD,2022Q1,882095
GILD,2022Q2,882095
GILD,2022Q3,882095
GILD,2022Q4,882095
GILD,2023Q1,882095
GILD,2023Q2,882095
GILD,2023Q3,882095
GILD,2023Q4,882095
GILD,2024Q1,882095
GILD,2024Q2,882095
GILD,2024Q3,882095
GILD,2024Q4,882095
GIS,2020Q1,40704
GIS,2020Q2,40704
GIS,2020Q3,40704
GIS,2020Q4,40704
GIS,2021Q1,40704
GIS,2021Q2,40704
GIS,2021Q3,40704
GIS,2021Q4,40704
GIS,2022Q1,40704
GIS,2022Q2,40704
GIS,2022Q3,40704
GIS,2022Q4,40704
GIS,2023Q1,40704
GIS,2023Q2,40704
GIS,2023Q3,40704
GIS,2023Q4,40704
GIS,2024Q1,40704
GIS,2024Q2,40704
GIS,2024Q3,40704
GIS,2024Q4,40704
GL,2020Q1,320335
GL,2020Q2,320335
GL,2020Q3,320335
GL,2020Q4,320335
GL,2021Q1,320335
GL,2021Q2,320335
GL,2021Q3,320335
GL,2021Q4,320335
GL,2022Q1,320335
GL,2022Q2,320335
GL,2022Q3,320335
GL,2022Q4,320335
GL,2023Q1,320335
GL,2023Q2,320335
GL,2023Q3,320335
GL,2023Q4,320335
GL,2024Q1,320335
GL,2024Q2,320335
GL,2024Q3,320335
GL,2024Q4,320335
GLW,2020Q1,24741
GLW,2020Q2,24741
GLW,2020Q3,24741
GLW,2020Q4,24741
GLW,2021Q1,24741
GLW,2021Q2,24741
GLW,2021Q3,24741
GLW,2021Q4,24741
GLW,2022Q1,24741
GLW,2022Q2,24741
GLW,2022Q3,24741
GLW,2022Q4,24741
GLW,2023Q1,24741
GLW,2023Q2,24741
GLW,2023Q3,24741
GLW,2023Q4,24741
GLW,2024Q1,24741
GLW,2024Q2,24741
GLW,2024Q3,24741
GLW,2024Q4,24741
GM,2020Q1,1467858
GM,2020Q2,1467858
GM,2020Q3,1467858
GM,2020Q4,1467858
GM,2021Q1,1467858
GM,2021Q2,1467858
GM,2021Q3,1467858
GM,2021Q4,1467858
GM,2022Q1,1467858
GM,2022Q2,1467858
GM,2022Q3,1467858
GM,2022Q4,1467858
GM,2023Q1,1467858
GM,2023Q2,1467858
GM,2023Q3,1467858
GM,2023Q4,1467858
GM,2024Q1,1467858
GM,2024Q2,1467858
GM,2024Q3,1467858
GM,2024Q4,1467858
GNRC,2021Q1,1474735
GNRC,2021Q2,1474735
GNRC,2021Q3,1474735
GNRC,2021Q4,1474735
GNRC,2022Q1,1474735
GNRC,2022Q2,1474735
GNRC,2022Q3,1474735
GNRC,2022Q4,1474735
GNRC,2023Q1,1474735
GNRC,2023Q2,1474735
GNRC,2023Q3,1474735
GNRC,2023Q4,1474735
GNRC,2024Q1,1474735
GNRC,2024Q2,1474735
GNRC,2024Q3,1474735
GNRC,2024Q4,1474735
GOOGL,2020Q1,1652044
GOOGL,2020Q2,1652044
GOOGL,2020Q3,1652044
GOOGL,2020Q4,1652044
GOOGL,2021Q1,1652044
GOOGL,2021Q2,1652044
GOOGL,2021Q3,1652044
GOOGL,2021Q4,1652044
GOOGL,2022Q1,1652044
GOOGL,2022Q2,1652044
GOOGL,2022Q3,1652044
GOOGL,2022Q4,1652044
GOOGL,2023Q1,1652044
GOOGL,2023Q2,1652044
GOOGL,2023Q3,1652044
GOOGL,2023Q4,1652044
GOOGL,2024Q1,1652044
GOOGL,2024Q2,1652044
GOOGL,2024Q3,1652044
GOOGL,2024Q4,1652044
GPC,2020Q1,40987
GPC,2020Q2,40987
GPC,2020Q3,40987
GPC,2020Q4,40987
GPC,2021Q1,40987
GPC,2021Q2,40987
GPC,2021Q3,40987
GPC,2021Q4,40987
GPC,2022Q1,40987
GPC,2022Q2,40987
GPC,2022Q3,40987
GPC,2022Q4,40987
GPC,2023Q1,40987
GPC,2023Q2,40987
GPC,2023Q3,40987
GPC,2023Q4,40987
GPC,2024Q1,40987
GPC,2024Q2,40987
GPC,2024Q3,40987
GPC,2024Q4,40987
GPN,2020Q1,1123360
GPN,2020Q2,1123360
GPN,2020Q3,1123360
GPN,2020Q4,1123360
GPN,2021Q1,1123360
GPN,2021Q2,1123360
GPN,2021Q3,1123360
GPN,2021Q4,1123360
GPN,2022Q1,1123360
GPN,2022Q2,1123360
GPN,2022Q3,1123360
GPN,2022Q4,1123360
GPN,2023Q1,1123360
GPN,2023Q2,1123360
GPN,2023Q3,1123360
GPN,2023Q4,1123360
GPN,2024Q1,1123360
GPN,2024Q2,1123360
GPN,2024Q3,1123360
GPN,2024Q4,1123360
GPS,2020Q1,39911
GPS,2020Q2,39911
GPS,2020Q3,39911
GPS,2020Q4,39911
GPS,2021Q1,39911
GPS,2021Q2,39911
GPS,2021Q3,39911
GPS,2021Q4,39911
GPS,2022Q1,39911
GRMN,2020Q1,1121788
GRMN,2020Q2,1121788
GRMN,2020Q3,1121788
GRMN,2020Q4,1121788
GRMN,2021Q1,1121788
GRMN,2021Q2,1121788
GRMN,2021Q3,1121788
GRMN,2021Q4,1121788
GRMN,2022Q1,1121788
GRMN,2022Q2,1121788
GRMN,2022Q3,1121788
GRMN,2022Q4,1121788
GRMN,2023Q1,1121788
GRMN,2023Q2,1121788
GRMN,2023Q3,1121788
GRMN,2023Q4,1121788
GRMN,2024Q1,1121788
GRMN,2024Q2,1121788
GRMN,2024Q3,1121788
GRMN,2024Q4,1121788
GS,2020Q1,886982
GS,2020Q2,886982
GS,2020Q3,886982
GS,2020Q4,886982
GS,2021Q1,886982
GS,2021Q2,886982
GS,2021Q3,886982
GS,2021Q4,886982
GS,2022Q1,886982
GS,2022Q2,886982
GS,2022Q3,886982
GS,2022Q4,886982
GS,2023Q1,886982
GS,2023Q2,886982
GS,2023Q3,886982
GS,2023Q4,886982
GS,2024Q1,886982
GS,2024Q2,886982
GS,2024Q3,886982
GS,2024Q4,886982
GWW,2020Q1,277135
GWW,2020Q2,277135
GWW,2020Q3,277135
GWW,2020Q4,277135
GWW,2021Q1,277135
GWW,2021Q2,277135
GWW,2021Q3,277135
GWW,2021Q4,277135
GWW,2022Q1,277135
GWW,2022Q2,277135
GWW,2022Q3,277135
GWW,2022Q4,277135
GWW,2023Q1,277135
GWW,2023Q2,277135
GWW,2023Q3,277135
GWW,2023Q4,277135
GWW,2024Q1,277135
GWW,2024Q2,277135
GWW,2024Q3,277135
GWW,2024Q4,277135
HAL,2020Q1,45012
HAL,2020Q2,45012
HAL,2020Q3,45012
HAL,2020Q4,45012
HAL,2021Q1,45012
HAL,2021Q2,45012
HAL,2021Q3,45012
HAL,2021Q4,45012
HAL,2022Q1,45012
HAL,2022Q2,45012
HAL,2022Q3,45012
HAL,2022Q4,45012
HAL,2023Q1,45012
HAL,2023Q2,45012
HAL,2023Q3,45012
HAL,2023Q4,45012
HAL,2024Q1,45012
HAL,2024Q2,45012
HAL,2024Q3,45012
HAL,2024Q4,45012
HAS,2020Q1,46080
HAS,2020Q2,46080
HAS,2020Q3,46080
HAS,2020Q4,46080
HAS,2021Q1,46080
HAS,2021Q2,46080
HAS,2021Q3,46080
HAS,2021Q4,46080
HAS,2022Q1,46080
HAS,2022Q2,46080
HAS,2022Q3,46080
HAS,2022Q4,46080
HAS,2023Q1,46080
HAS,2023Q2,46080
HAS,2023Q3,46080
HAS,2023Q4,46080
HAS,2024Q1,46080
HAS,2024Q2,46080
HAS,2024Q3,46080
HAS,2024Q4,46080
HBAN,2020Q1,49196
HBAN,2020Q2,49196
HBAN,2020Q3,49196
HBAN,2020Q4,49196
HBAN,2021Q1,49196
HBAN,2021Q2,49196
HBAN,2021Q3,49196
HBAN,2021Q4,49196
HBAN,2022Q1,49196
HBAN,2022Q2,49196
HBAN,2022Q3,49196
HBAN,2022Q4,49196
HBAN,2023Q1,49196
HBAN,2023Q2,49196
HBAN,2023Q3,49196
HBAN,2023Q4,49196
HBAN,2024Q1,49196
HBAN,2024Q2,49196
HBAN,2024Q3,49196
HBAN,2024Q4,49196
HBI,2020Q1,1359841
HBI,2020Q2,1359841
HBI,2020Q3,1359841
HBI,2020Q4,1359841
HBI,2021Q1,1359841
HBI,2021Q2,1359841
HBI,2021Q3,1359841
HBI,2021Q4,1359841
HCA,2020Q1,860730
HCA,2020Q2,860730
HCA,2020Q3,860730
HCA,2020Q4,860730
HCA,2021Q1,860730
HCA,2021Q2,860730
HCA,2021Q3,860730
HCA,2021Q4,860730
HCA,2022Q1,860730
HCA,2022Q2,860730
HCA,2022Q3,860730
HCA,2022Q4,860730
HCA,2023Q1,860730
HCA,2023Q2,860730
HCA,2023Q3,860730
HCA,2023Q4,860730
HCA,2024Q1,860730
HCA,2024Q2,860730
HCA,2024Q3,860730
HCA,2024Q4,860730
HD,2020Q1,354950
HD,2020Q2,354950
HD,2020Q3,354950
HD,2020Q4,354950
HD,2021Q1,354950
HD,2021Q2,354950
HD,2021Q3,354950
HD,2021Q4,354950
HD,2022Q1,354950
HD,2022Q2,354950
HD,2022Q3,354950
HD,2022Q4,354950
HD,2023Q1,354950
HD,2023Q2,354950
HD,2023Q3,354950
HD,2023Q4,354950
HD,2024Q1,354950
HD,2024Q2,354950
HD,2024Q3,354950
HD,2024Q4,354950
HES,2020Q1,4447
HES,2020Q2,4447
HES,2020Q3,4447
HES,2020Q4,4447
HES,2021Q1,4447
HES,2021Q2,4447
HES,2021Q3,4447
HES,2021Q4,4447
HES,2022Q1,4447
HES,2022Q2,4447
HES,2022Q3,4447
HES,2022Q4,4447
HES,2023Q1,4447
HES,2023Q2,4447
HES,2023Q3,4447
HES,2023Q4,4447
HES,2024Q1,4447
HES,2024Q2,4447
HES,2024Q3,4447
HES,2024Q4,4447
HFC,2020Q1,1915657
HFC,2020Q2,1915657
HFC,2020Q3,1915657
HFC,2020Q4,1915657
HFC,2021Q1,1915657
HFC,2021Q2,1915657
HIG,2020Q1,874766
HIG,2020Q2,874766
HIG,2020Q3,874766
HIG,2020Q4,874766
HIG,2021Q1,874766
HIG,2021Q2,874766
HIG,2021Q3,874766
HIG,2021Q4,874766
HIG,2022Q1,874766
HIG,2022Q2,874766
HIG,2022Q3,874766
HIG,2022Q4,874766
HIG,2023Q1,874766
HIG,2023Q2,874766
HIG,2023Q3,874766
HIG,2023Q4,874766
HIG,2024Q1,874766
HIG,2024Q2,874766
HIG,2024Q3,874766
HIG,2024Q4,874766
HII,2020Q1,1501585
HII,2020Q2,1501585
HII,2020Q3,1501585
HII,2020Q4,1501585
HII,2021Q1,1501585
HII,2021Q2,1501585
HII,2021Q3,1501585
HII,2021Q4,1501585
HII,2022Q1,1501585
HII,2022Q2,1501585
HII,2022Q3,1501585
HII,2022Q4,1501585
HII,2023Q1,1501585
HII,2023Q2,1501585
HII,2023Q3,1501585
HII,2023Q4,1501585
HII,2024Q1,1501585
HII,2024Q2,1501585
HII,2024Q3,1501585
HII,2024Q4,1501585
HLT,2020Q1,1585689
HLT,2020Q2,1585689
HLT,2020Q3,1585689
HLT,2020Q4,1585689
HLT,2021Q1,1585689
HLT,2021Q2,1585689
HLT,2021Q3,1585689
HLT,2021Q4,1585689
HLT,2022Q1,1585689
HLT,2022Q2,1585689
HLT,2022Q3,1585689
HLT,2022Q4,1585689
HLT,2023Q1,1585689
HLT,2023Q2,1585689
HLT,2023Q3,1585689
HLT,2023Q4,1585689
HLT,2024Q1,1585689
HLT,2024Q2,1585689
HLT,2024Q3,1585689
HLT,2024Q4,1585689
HOG,2020Q1,793952
HOG,2020Q2,793952
HOLX,2020Q1,859737
HOLX,2020Q2,859737
HOLX,2020Q3,859737
HOLX,2020Q4,859737
HOLX,2021Q1,859737
HOLX,2021Q2,859737
HOLX,2021Q3,859737
HOLX,2021Q4,859737
HOLX,2022Q1,859737
HOLX,2022Q2,859737
HOLX,2022Q3,859737
HOLX,2022Q4,859737
HOLX,2023Q1,859737
HOLX,2023Q2,859737
HOLX,2023Q3,859737
HOLX,2023Q4,859737
HOLX,2024Q1,859737
HOLX,2024Q2,859737
HOLX,2024Q3,859737
HOLX,2024Q4,859737
HON,2020Q1,773840
HON,2020Q2,773840
HON,2020Q3,773840
HON,2020Q4,773840
HON,2021Q1,773840
HON,2021Q2,773840
HON,2021Q3,773840
HON,2021Q4,773840
HON,2022Q1,773840
HON,2022Q2,773840
HON,2022Q3,773840
HON,2022Q4,773840
HON,2023Q1,773840
HON,2023Q2,773840
HON,2023Q3,773840
HON,2023Q4,773840
HON,2024Q1,773840
HON,2024Q2,773840
HON,2024Q3,773840
HON,2024Q4,773840
HP,2020Q1,46765
HP,2020Q2,46765
HPE,2020Q1,1645590
HPE,2020Q2,1645590
HPE,2020Q3,1645590
HPE,2020Q4,1645590
HPE,2021Q1,1645590
HPE,2021Q2,1645590
HPE,2021Q3,1645590
HPE,2021Q4,1645590
HPE,2022Q1,1645590
HPE,2022Q2,1645590
HPE,2022Q3,1645590
HPE,2022Q4,1645590
HPE,2023Q1,1645590
HPE,2023Q2,1645590
HPE,2023Q3,1645590
HPE,2023Q4,1645590
HPE,2024Q1,1645590
HPE,2024Q2,1645590
HPE,2024Q3,1645590
HPE,2024Q4,1645590
HPQ,2020Q1,47217
HPQ,2020Q2,47217
HPQ,2020Q3,47217
HPQ,2020Q4,47217
HPQ,2021Q1,47217
HPQ,2021Q2,47217
HPQ,2021Q3,47217
HPQ,2021Q4,47217
HPQ,2022Q1,47217
HPQ,2022Q2,47217
HPQ,2022Q3,47217
HPQ,2022Q4,47217
HPQ,2023Q1,47217
HPQ,2023Q2,47217
HPQ,2023Q3,47217
HPQ,2023Q4,47217
HPQ,2024Q1,47217
HPQ,2024Q2,47217
HPQ,2024Q3,47217
HPQ,2024Q4,47217
HRB,2020Q1,12659
HRB,2020Q2,12659
HRB,2020Q3,12659
HRL,2020Q1,48465
HRL,2020Q2,48465
HRL,2020Q3,48465
HRL,2020Q4,48465
HRL,2021Q1,48465
HRL,2021Q2,48465
HRL,2021Q3,48465
HRL,2021Q4,48465
HRL,2022Q1,48465
HRL,2022Q2,48465
HRL,2022Q3,48465
HRL,2022Q4,48465
HRL,2023Q1,48465
HRL,2023Q2,48465
HRL,2023Q3,48465
HRL,2023Q4,48465
HRL,2024Q1,48465
HRL,2024Q2,48465
HRL,2024Q3,48465
HRL,2024Q4,48465
HSIC,2020Q1,1000228
HSIC,2020Q2,1000228
HSIC,2020Q3,1000228
HSIC,2020Q4,1000228
HSIC,2021Q1,1000228
HSIC,2021Q2,1000228
HSIC,2021Q3,1000228
HSIC,2021Q4,1000228
HSIC,2022Q1,1000228
HSIC,2022Q2,1000228
HSIC,2022Q3,1000228
HSIC,2022Q4,1000228
HSIC,2023Q1,1000228
HSIC,2023Q2,1000228
HSIC,2023Q3,1000228
HSIC,2023Q4,1000228
HSIC,2024Q1,1000228
HSIC,2024Q2,1000228
HSIC,2024Q3,1000228
HSIC,2024Q4,1000228
HST,2020Q1,1070750
HST,2020Q2,1070750
HST,2020Q3,1070750
HST,2020Q4,1070750
HST,2021Q1,1070750
HST,2021Q2,1070750
HST,2021Q3,1070750
HST,2021Q4,1070750
HST,2022Q1,1070750
HST,2022Q2,1070750
